module_name,model_name,oracle_group_id,scenario_name,realization_id,source_sector_id,top1_predicted_action_id,oracle_selected_action_id,oracle_match_top1,oracle_match_top2,oracle_reward,selected_true_reward,regret
ES,LSBoost,1505,low_load_energy_saving_candidate,15,15,21158,21158,1,1,0.25,0.25,0
ES,LSBoost,1506,low_load_energy_saving_candidate,15,16,21161,21161,1,1,0.25,0.25,0
ES,LSBoost,1507,low_load_energy_saving_candidate,15,17,21163,21163,1,1,0,0,0
ES,LSBoost,1508,low_load_energy_saving_candidate,15,18,21167,21167,1,1,0.25,0.25,0
ES,LSBoost,1509,low_load_energy_saving_candidate,15,19,21170,21170,1,1,0.25,0.25,0
ES,LSBoost,1510,low_load_energy_saving_candidate,15,20,21172,21172,1,1,0,0,0
ES,LSBoost,1511,low_load_energy_saving_candidate,15,21,21175,21175,1,1,0,0,0
ES,LSBoost,1514,outage_sector,15,6,21183,21183,1,1,0,0,0
ES,LSBoost,1515,outage_sector,15,15,21186,21186,1,1,0,0,0
ES,LSBoost,1517,handover_stress,16,5,21191,21191,1,1,0,0,0
ES,LSBoost,1518,handover_stress,16,13,21193,21193,1,1,0,0,0
ES,LSBoost,1519,handover_stress,16,18,21197,21197,1,1,0.25,0.25,0
ES,LSBoost,1599,outage_sector,17,4,21429,21429,1,1,0,0,0
ES,LSBoost,1600,outage_sector,17,5,21432,21432,1,1,0,0,0
ES,LSBoost,1601,outage_sector,17,11,21435,21435,1,1,0,0,0
ES,LSBoost,1602,outage_sector,17,13,21438,21438,1,1,0,0,0
ES,LSBoost,1603,outage_sector,17,14,21441,21441,1,1,0,0,0
ES,LSBoost,1604,outage_sector,17,17,21444,21444,1,1,0,0,0
ES,LSBoost,1628,low_load_energy_saving_candidate,18,1,21513,21513,1,1,0.25,0.25,0
ES,LSBoost,1629,low_load_energy_saving_candidate,18,2,21515,21515,1,1,0,0,0
ES,LSBoost,1630,low_load_energy_saving_candidate,18,3,21518,21518,1,1,0,0,0
ES,LSBoost,1631,low_load_energy_saving_candidate,18,4,21521,21521,1,1,0,0,0
ES,LSBoost,1632,low_load_energy_saving_candidate,18,5,21524,21524,1,1,0,0,0
ES,LSBoost,1633,low_load_energy_saving_candidate,18,6,21527,21527,1,1,0,0,0
ES,LSBoost,1634,low_load_energy_saving_candidate,18,7,21530,21530,1,1,0,0,0
ES,LSBoost,1635,low_load_energy_saving_candidate,18,9,21533,21533,1,1,0,0,0
ES,LSBoost,1636,low_load_energy_saving_candidate,18,10,21536,21536,1,1,0,0,0
ES,LSBoost,1637,low_load_energy_saving_candidate,18,11,21538,21538,1,1,0,0,0
ES,LSBoost,1638,low_load_energy_saving_candidate,18,12,21541,21541,1,1,0,0,0
ES,LSBoost,1639,low_load_energy_saving_candidate,18,13,21544,21544,1,1,0,0,0
ES,LSBoost,1640,low_load_energy_saving_candidate,18,14,21547,21547,1,1,0,0,0
ES,LSBoost,1641,low_load_energy_saving_candidate,18,15,21550,21550,1,1,0,0,0
ES,LSBoost,1642,low_load_energy_saving_candidate,18,16,21553,21553,1,1,0,0,0
ES,LSBoost,1643,low_load_energy_saving_candidate,18,17,21556,21556,1,1,0,0,0
ES,LSBoost,1644,low_load_energy_saving_candidate,18,18,21560,21560,1,1,0.25,0.25,0
ES,LSBoost,1645,low_load_energy_saving_candidate,18,19,21562,21562,1,1,0,0,0
ES,LSBoost,1646,low_load_energy_saving_candidate,18,20,21565,21565,1,1,0,0,0
ES,LSBoost,1647,low_load_energy_saving_candidate,18,21,21569,21569,1,1,0.25,0.25,0
ES,LSBoost,1655,low_load,19,1,21589,21589,1,1,0,0,0
ES,LSBoost,1656,low_load,19,3,21592,21592,1,1,0,0,0
ES,LSBoost,1657,low_load,19,4,21595,21595,1,1,0,0,0
ES,LSBoost,1658,low_load,19,5,21598,21598,1,1,0,0,0
ES,LSBoost,1659,low_load,19,6,21602,21602,1,1,0.25,0.25,0
ES,LSBoost,1660,low_load,19,7,21605,21605,1,1,0.25,0.25,0
ES,LSBoost,1661,low_load,19,8,21608,21608,1,1,0.25,0.25,0
ES,LSBoost,1662,low_load,19,10,21610,21610,1,1,0,0,0
ES,LSBoost,1663,low_load,19,11,21612,21612,1,1,0,0,0
ES,LSBoost,1664,low_load,19,12,21615,21615,1,1,0,0,0
ES,LSBoost,1665,low_load,19,13,21618,21618,1,1,0,0,0
ES,LSBoost,1666,low_load,19,15,21622,21622,1,1,0.25,0.25,0
ES,LSBoost,1667,low_load,19,16,21624,21624,1,1,0,0,0
ES,LSBoost,1668,low_load,19,17,21627,21627,1,1,0,0,0
ES,LSBoost,1669,low_load,19,18,21630,21630,1,1,0,0,0
ES,LSBoost,1670,low_load,19,19,21633,21633,1,1,0,0,0
ES,LSBoost,1671,low_load,19,20,21637,21637,1,1,0.25,0.25,0
ES,LSBoost,1672,low_load,19,21,21639,21639,1,1,0,0,0
ES,LSBoost,1673,low_load_energy_saving_candidate,19,1,21643,21643,1,1,0.25,0.25,0
ES,LSBoost,1674,low_load_energy_saving_candidate,19,2,21645,21645,1,1,0,0,0
ES,LSBoost,1675,low_load_energy_saving_candidate,19,3,21648,21648,1,1,0,0,0
ES,LSBoost,1676,low_load_energy_saving_candidate,19,4,21651,21651,1,1,0,0,0
ES,LSBoost,1677,low_load_energy_saving_candidate,19,5,21655,21655,1,1,0.25,0.25,0
ES,LSBoost,1678,low_load_energy_saving_candidate,19,6,21657,21657,1,1,0,0,0
ES,LSBoost,1679,low_load_energy_saving_candidate,19,7,21660,21660,1,1,0,0,0
ES,LSBoost,1680,low_load_energy_saving_candidate,19,8,21663,21663,1,1,0,0,0
ES,LSBoost,1681,low_load_energy_saving_candidate,19,9,21667,21667,1,1,0.25,0.25,0
ES,LSBoost,1682,low_load_energy_saving_candidate,19,10,21669,21669,1,1,0,0,0
ES,LSBoost,1683,low_load_energy_saving_candidate,19,11,21672,21672,1,1,0,0,0
ES,LSBoost,1684,low_load_energy_saving_candidate,19,12,21675,21675,1,1,0,0,0
ES,LSBoost,1685,low_load_energy_saving_candidate,19,13,21679,21679,1,1,0.25,0.25,0
ES,LSBoost,1686,low_load_energy_saving_candidate,19,14,21681,21681,1,1,0,0,0
ES,LSBoost,1687,low_load_energy_saving_candidate,19,15,21684,21684,1,1,0,0,0
ES,LSBoost,1688,low_load_energy_saving_candidate,19,17,21687,21687,1,1,0,0,0
ES,LSBoost,1689,low_load_energy_saving_candidate,19,18,21690,21690,1,1,0,0,0
ES,LSBoost,1690,low_load_energy_saving_candidate,19,19,21694,21694,1,1,0.25,0.25,0
ES,LSBoost,1691,low_load_energy_saving_candidate,19,20,21696,21696,1,1,0,0,0
ES,LSBoost,1692,low_load_energy_saving_candidate,19,21,21700,21700,1,1,0.25,0.25,0
ES,LSBoost,1699,degraded_sector,20,14,21718,21718,1,1,0,0,0
ES,LSBoost,1700,degraded_sector,20,20,21721,21721,1,1,0,0,0
ES,LSBoost,1739,outage_sector,20,7,21830,21830,1,1,0,0,0
ES,LSBoost,1740,outage_sector,20,20,21833,21833,1,1,0,0,0
HO/MRO,Linear_Ridge,1785,handover_stress,1,2,22265,22265,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1786,handover_stress,1,3,22384,22384,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1787,handover_stress,1,4,22562,22562,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1788,handover_stress,1,5,22681,22681,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1789,handover_stress,1,6,22859,22859,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1790,handover_stress,1,8,23096,23096,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1791,handover_stress,1,9,23215,23215,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1792,handover_stress,1,11,23393,23393,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1793,handover_stress,1,12,23689,23689,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1794,handover_stress,1,13,23867,23867,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1795,handover_stress,1,15,23927,23927,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1796,handover_stress,1,16,24164,24164,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1797,handover_stress,1,17,24283,24283,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1798,handover_stress,1,18,24520,24520,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1799,handover_stress,1,19,24639,24639,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1800,handover_stress,1,20,24817,24817,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1801,handover_stress,1,21,25054,25054,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1812,outage_sector,1,2,27071,27071,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1813,outage_sector,1,5,27131,27131,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1816,degraded_sector,2,2,27724,27724,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1817,degraded_sector,2,9,27902,27902,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1818,degraded_sector,2,10,28021,28021,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1819,handover_stress,2,1,28317,28317,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1820,handover_stress,2,3,28495,28495,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1821,handover_stress,2,5,28614,28614,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1822,handover_stress,2,8,28792,28792,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1823,handover_stress,2,9,28970,28970,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1824,handover_stress,2,10,29089,29089,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1825,handover_stress,2,12,29267,29267,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1826,handover_stress,2,13,29445,29445,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1827,handover_stress,2,16,29682,29682,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1828,handover_stress,2,17,29860,29860,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1829,handover_stress,2,18,30038,30038,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1830,handover_stress,2,19,30157,30157,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1831,handover_stress,2,20,30335,30335,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1832,handover_stress,2,21,30572,30572,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1841,overload,2,2,32174,32174,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1842,overload,2,5,32293,32293,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1843,overload,2,15,32530,32530,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1844,degraded_sector,3,3,32649,32649,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1845,degraded_sector,3,13,32886,32886,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1862,overload,3,2,35843,35843,1,1,0,0,0
HO/MRO,Linear_Ridge,1882,mixed_conflict,4,2,39413,39413,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1883,mixed_conflict,4,5,39709,39709,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1904,low_load,5,16,43388,43388,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1907,mixed_conflict,5,12,43981,43981,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,1941,outage_sector,6,5,49915,49915,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1942,outage_sector,6,9,50093,50093,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1943,outage_sector,6,17,50389,50389,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1970,normal,7,1,55136,55136,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1971,normal,7,2,55373,55373,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1972,normal,7,19,55551,55551,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,1973,normal,7,20,55729,55729,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2004,overload,8,16,61129,61129,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2005,degraded_sector,9,10,61366,61366,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2031,normal,9,13,65935,65935,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2032,normal,9,16,66231,66231,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2036,overload,9,2,66825,66825,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2037,overload,9,9,67003,67003,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2057,normal,10,2,70563,70563,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2058,normal,10,13,70800,70800,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2091,low_load_energy_saving_candidate,11,6,76674,76674,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2141,handover_stress,13,1,85574,85574,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2142,handover_stress,13,2,85693,85693,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2143,handover_stress,13,3,85930,85930,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2144,handover_stress,13,5,86167,86167,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2145,handover_stress,13,8,86227,86227,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2146,handover_stress,13,9,86464,86464,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2147,handover_stress,13,12,86701,86701,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2148,handover_stress,13,13,86820,86820,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2149,handover_stress,13,14,86998,86998,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2150,handover_stress,13,16,87235,87235,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2151,handover_stress,13,17,87413,87413,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2152,handover_stress,13,20,87591,87591,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2153,low_load,13,2,87651,87651,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2154,low_load,13,9,87888,87888,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2155,low_load,13,13,88066,88066,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2157,mixed_conflict,13,10,88422,88422,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2265,low_load,17,3,107705,107705,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2266,low_load_energy_saving_candidate,17,20,107765,107765,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2267,mixed_conflict,17,1,107943,107943,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2268,mixed_conflict,17,9,108180,108180,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2270,outage_sector,17,2,108536,108536,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2271,outage_sector,17,12,108714,108714,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2272,outage_sector,17,20,108951,108951,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2275,handover_stress,18,1,109426,109426,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2276,handover_stress,18,2,109604,109604,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2277,handover_stress,18,3,109841,109841,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2278,handover_stress,18,5,109960,109960,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2279,handover_stress,18,6,110079,110079,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2280,handover_stress,18,7,110316,110316,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2281,handover_stress,18,8,110494,110494,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2282,handover_stress,18,9,110672,110672,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2283,handover_stress,18,10,110909,110909,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2284,handover_stress,18,12,111087,111087,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2285,handover_stress,18,13,111265,111265,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2286,handover_stress,18,15,111443,111443,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2287,handover_stress,18,16,111621,111621,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2288,handover_stress,18,18,111799,111799,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2289,handover_stress,18,20,111977,111977,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2306,handover_stress,19,1,114885,114885,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2307,handover_stress,19,2,115063,115063,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2308,handover_stress,19,3,115300,115300,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2309,handover_stress,19,5,115478,115478,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2310,handover_stress,19,6,115597,115597,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2311,handover_stress,19,8,115775,115775,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2312,handover_stress,19,9,116071,116071,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2313,handover_stress,19,10,116249,116249,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2314,handover_stress,19,12,116427,116427,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2315,handover_stress,19,13,116605,116605,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2316,handover_stress,19,15,116783,116783,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2317,handover_stress,19,16,116843,116843,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2318,handover_stress,19,17,117021,117021,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2319,handover_stress,19,18,117317,117317,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2320,handover_stress,19,19,117436,117436,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2321,handover_stress,19,20,117673,117673,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2322,handover_stress,19,21,117733,117733,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2328,normal,19,1,118801,118801,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2329,normal,19,2,118979,118979,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2330,normal,19,16,119157,119157,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2331,normal,19,17,119453,119453,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2336,degraded_sector,20,5,120343,120343,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2337,degraded_sector,20,16,120403,120403,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2357,low_load,20,4,124081,124081,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2358,low_load,20,9,124200,124200,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2359,low_load_energy_saving_candidate,20,2,124378,124378,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2360,low_load_energy_saving_candidate,20,10,124497,124497,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2361,low_load_energy_saving_candidate,20,13,124675,124675,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2364,outage_sector,20,6,125327,125327,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2383,low_load_energy_saving_candidate,21,1,128591,128591,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2384,low_load_energy_saving_candidate,21,9,128887,128887,1,1,0.13425,0.13425,0
HO/MRO,Linear_Ridge,2385,low_load_energy_saving_candidate,21,20,129065,129065,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2391,outage_sector,21,15,130074,130074,1,1,0.11025,0.11025,0
HO/MRO,Linear_Ridge,2392,outage_sector,21,19,130252,130252,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1785,handover_stress,1,2,22147,22147,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1786,handover_stress,1,3,22443,22443,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1787,handover_stress,1,4,22621,22621,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1788,handover_stress,1,5,22681,22681,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1789,handover_stress,1,6,22859,22859,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1790,handover_stress,1,8,23155,23155,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1791,handover_stress,1,9,23215,23215,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1792,handover_stress,1,11,23511,23511,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1793,handover_stress,1,12,23571,23571,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1794,handover_stress,1,13,23808,23808,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1795,handover_stress,1,15,23986,23986,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1796,handover_stress,1,16,24105,24105,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1797,handover_stress,1,17,24401,24401,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1798,handover_stress,1,18,24579,24579,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1799,handover_stress,1,19,24757,24757,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1800,handover_stress,1,20,24817,24817,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1801,handover_stress,1,21,24995,24995,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1812,outage_sector,1,2,27012,27012,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1813,outage_sector,1,5,27131,27131,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1816,degraded_sector,2,2,27665,27665,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1817,degraded_sector,2,9,27843,27843,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1818,degraded_sector,2,10,28080,28080,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1819,handover_stress,2,1,28199,28199,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1820,handover_stress,2,3,28495,28495,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1821,handover_stress,2,5,28555,28555,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1822,handover_stress,2,8,28733,28733,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1823,handover_stress,2,9,29029,29029,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1824,handover_stress,2,10,29207,29207,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1825,handover_stress,2,12,29385,29385,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1826,handover_stress,2,13,29504,29504,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1827,handover_stress,2,16,29682,29682,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1828,handover_stress,2,17,29919,29919,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1829,handover_stress,2,18,30038,30038,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1830,handover_stress,2,19,30157,30157,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1831,handover_stress,2,20,30335,30335,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1832,handover_stress,2,21,30572,30572,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1841,overload,2,2,32174,32174,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1842,overload,2,5,32293,32293,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1843,overload,2,15,32530,32530,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1844,degraded_sector,3,3,32708,32708,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1845,degraded_sector,3,13,32945,32945,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1862,overload,3,2,35843,35843,1,1,0,0,0
HO/MRO,Random_Forest,1882,mixed_conflict,4,2,39413,39413,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1883,mixed_conflict,4,5,39709,39709,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1904,low_load,5,16,43388,43388,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1907,mixed_conflict,5,12,43981,43981,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,1941,outage_sector,6,5,49915,49915,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1942,outage_sector,6,9,50152,50152,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1943,outage_sector,6,17,50271,50271,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1970,normal,7,1,55077,55077,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1971,normal,7,2,55314,55314,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1972,normal,7,19,55551,55551,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,1973,normal,7,20,55611,55611,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2004,overload,8,16,61129,61129,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2005,degraded_sector,9,10,61425,61425,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2031,normal,9,13,65994,65994,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2032,normal,9,16,66231,66231,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2036,overload,9,2,66943,66943,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2037,overload,9,9,67003,67003,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2057,normal,10,2,70563,70563,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2058,normal,10,13,70800,70800,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2091,low_load_energy_saving_candidate,11,6,76674,76674,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2141,handover_stress,13,1,85633,85633,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2142,handover_stress,13,2,85752,85752,1,1,0.13425,0.13425,0
HO/MRO,Random_Forest,2143,handover_stress,13,3,85871,85871,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2144,handover_stress,13,5,86108,86108,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2145,handover_stress,13,8,86345,86345,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2146,handover_stress,13,9,86523,86523,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2147,handover_stress,13,12,86642,86642,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2148,handover_stress,13,13,86879,86879,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2149,handover_stress,13,14,86939,86939,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2150,handover_stress,13,16,87176,87176,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2151,handover_stress,13,17,87295,87295,1,1,0.11025,0.11025,0
HO/MRO,Random_Forest,2152,handover_stress,13,20,87473,87473,1,1,0.11025,0.11025,0
